"id_zone";"INSEE_C";"LIBGEO";"EPCI";"DEP";"REG";"loypredm2";"lwr.IPm2";"upr.IPm2";"TYPPRED";"nbobs_com";"nbobs_mail";"R2_adj"
"240";"80832";"Yvrench";"200070936";"80";"32";7,19754980768786;5,93807901574694;8,72415525235835;"maille";7;477;0,739557674241518
"240";"80716";"Saint-Riquier";"200070936";"80";"32";7,19754980768786;5,93807901574694;8,72415525235835;"maille";44;477;0,739557674241518
"240";"80609";"Oneux";"200070936";"80";"32";7,19754980768786;5,93807901574694;8,72415525235835;"maille";9;477;0,739557674241518
"240";"80147";"Buigny-l'Abbé";"200070936";"80";"32";7,19754980768786;5,93807901574694;8,72415525235835;"maille";3;477;0,739557674241518
"240";"80830";"Yaucourt-Bussus";"200070936";"80";"32";7,19754980768786;5,93807901574694;8,72415525235835;"maille";0;477;0,739557674241518
"240";"62060";"Auxi-le-Château";"200069672";"62";"32";6,68349585033436;5,48461038838281;8,14444666407887;"commune";210;477;0,739557674241518
"240";"80268";"Épagne-Épagnette";"200070993";"80";"32";7,19754980768786;5,93807901574694;8,72415525235835;"maille";6;477;0,739557674241518
"240";"80155";"Bussus-Bussuel";"200070936";"80";"32";7,19754980768786;5,93807901574694;8,72415525235835;"maille";9;477;0,739557674241518
"240";"80501";"Maison-Ponthieu";"200070936";"80";"32";7,19754980768786;5,93807901574694;8,72415525235835;"maille";8;477;0,739557674241518
"240";"80833";"Yvrencheux";"200070936";"80";"32";7,19754980768786;5,93807901574694;8,72415525235835;"maille";1;477;0,739557674241518
"240";"80371";"Froyelles";"200070936";"80";"32";7,19754980768786;5,93807901574694;8,72415525235835;"maille";2;477;0,739557674241518
"240";"80200";"Cocquerel";"200070936";"80";"32";7,19754980768786;5,93807901574694;8,72415525235835;"maille";2;477;0,739557674241518
"240";"80548";"Millencourt-en-Ponthieu";"200070936";"80";"32";7,19754980768786;5,93807901574694;8,72415525235835;"maille";15;477;0,739557674241518
"241";"03105";"Droiturier";"240300491";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";21;483;0,693182800024915
"241";"03014";"Avrilly";"200071470";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";2;483;0,693182800024915
"241";"03006";"Arfeuilles";"200071363";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";13;483;0,693182800024915
"241";"03142";"Lenax";"200071470";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";5;483;0,693182800024915
"241";"42003";"Ambierle";"200035731";"42";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";40;483;0,693182800024915
"241";"42203";"Saint-Bonnet-des-Quarts";"200035731";"42";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";7;483;0,693182800024915
"241";"42078";"Le Crozet";"200035731";"42";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";3;483;0,693182800024915
"241";"71077";"Chambilly";"247100639";"71";"27";6,38188419772607;4,92590793705971;8,26821094376696;"maille";7;483;0,693182800024915
"241";"03144";"Liernolles";"200071470";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";9;483;0,693182800024915
"241";"71071";"Céron";"247100639";"71";"27";6,38188419772607;4,92590793705971;8,26821094376696;"maille";3;483;0,693182800024915
"241";"71123";"Chenay-le-Châtel";"247100639";"71";"27";6,38188419772607;4,92590793705971;8,26821094376696;"maille";2;483;0,693182800024915
"241";"42163";"La Pacaudière";"200035731";"42";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";31;483;0,693182800024915
"241";"03226";"Saint-Didier-en-Donjon";"200071470";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";2;483;0,693182800024915
"241";"03035";"Le Bouchaud";"200071470";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";0;483;0,693182800024915
"241";"42281";"Saint-Rirand";"200035731";"42";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";3;483;0,693182800024915
"241";"03196";"Neuilly-en-Donjon";"200071470";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";8;483;0,693182800024915
"241";"03299";"Varennes-sur-Tèche";"200071470";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";14;483;0,693182800024915
"241";"03154";"Luneau";"200071470";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";8;483;0,693182800024915
"241";"42257";"Saint-Martin-d'Estréaux";"200035731";"42";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";37;483;0,693182800024915
"241";"03138";"Lapalisse";"240300491";"03";"84";7,33532599329667;5,62140266196874;9,57181163910598;"commune";121;483;0,693182800024915
"241";"03103";"Le Donjon";"200071470";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";53;483;0,693182800024915
"241";"03004";"Andelaroche";"240300491";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";6;483;0,693182800024915
"241";"03239";"Saint-Léger-sur-Vouzance";"200071470";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";9;483;0,693182800024915
"241";"03250";"Saint-Pierre-Laval";"240300491";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";12;483;0,693182800024915
"241";"42049";"Changy";"200035731";"42";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";26;483;0,693182800024915
"241";"03147";"Loddes";"200071470";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";4;483;0,693182800024915
"241";"42317";"Urbise";"200035731";"42";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";2;483;0,693182800024915
"241";"71233";"L'Hôpital-le-Mercier";"200071884";"71";"27";6,38188419772607;4,92590793705971;8,26821094376696;"maille";9;483;0,693182800024915
"241";"03017";"Barrais-Bussolles";"240300491";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";6;483;0,693182800024915
"241";"42194";"Sail-les-Bains";"200035731";"42";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";2;483;0,693182800024915
"241";"03178";"Montaiguët-en-Forez";"200071470";"03";"84";6,38188419772607;4,92590793705971;8,26821094376696;"maille";8;483;0,693182800024915
"241";"71581";"Vindecy";"247100639";"71";"27";6,38188419772607;4,92590793705971;8,26821094376696;"maille";10;483;0,693182800024915
"242";"10005";"Amance";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";7;477;0,680786618308359
"242";"10310";"Puits-et-Nuisement";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";5;477;0,680786618308359
"242";"10376";"Thieffrain";"200069003";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";4;477;0,680786618308359
"242";"10250";"Montier-en-l'Isle";"241000405";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";2;477;0,680786618308359
"242";"10055";"Bourguignons";"200069003";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";7;477;0,680786618308359
"242";"10389";"Unienville";"200040137";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";7;477;0,680786618308359
"242";"10252";"Montmartin-le-Haut";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";2;477;0,680786618308359
"242";"10401";"Vendeuvre-sur-Barse";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";55;477;0,680786618308359
"242";"10178";"Jessains";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";3;477;0,680786618308359
"242";"10165";"Géraudot";"241000223";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";17;477;0,680786618308359
"242";"10012";"Arsonval";"241000405";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";6;477;0,680786618308359
"242";"10433";"Villy-en-Trodes";"200069003";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";5;477;0,680786618308359
"242";"10109";"Courtenot";"200069003";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";4;477;0,680786618308359
"242";"10397";"Vauchonvilliers";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";12;477;0,680786618308359
"242";"10249";"Montiéramey";"200069250";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";13;477;0,680786618308359
"242";"10160";"Fravaux";"241000405";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";1;477;0,680786618308359
"242";"10270";"Onjon";"241000223";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";11;477;0,680786618308359
"242";"10176";"Jaucourt";"241000405";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";13;477;0,680786618308359
"242";"10423";"La Villeneuve-au-Chêne";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";6;477;0,680786618308359
"242";"10050";"Bossancourt";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";4;477;0,680786618308359
"242";"10226";"Marolles-lès-Bailly";"200069003";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";2;477;0,680786618308359
"242";"10123";"Dienville";"200040137";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";80;477;0,680786618308359
"242";"10294";"Poligny";"200069003";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";2;477;0,680786618308359
"242";"10286";"Petit-Mesnil";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";8;477;0,680786618308359
"242";"10126";"Dolancourt";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";2;477;0,680786618308359
"242";"10228";"Mathaux";"200040137";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";14;477;0,680786618308359
"242";"10062";"Briel-sur-Barse";"200069003";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";5;477;0,680786618308359
"242";"10041";"Bertignolles";"200069003";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";2;477;0,680786618308359
"242";"10200";"La Loge-aux-Chèvres";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";0;477;0,680786618308359
"242";"10217";"Maison-des-Champs";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";0;477;0,680786618308359
"242";"10238";"Mesnil-Saint-Père";"200069250";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";40;477;0,680786618308359
"242";"10205";"Longpré-le-Sec";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";0;477;0,680786618308359
"242";"10061";"Brévonnes";"241000223";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";17;477;0,680786618308359
"242";"10328";"Rouilly-Sacey";"241000223";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";7;477;0,680786618308359
"242";"10078";"Champ-sur-Barse";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";0;477;0,680786618308359
"242";"10183";"Juvanzé";"200040137";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";0;477;0,680786618308359
"242";"10287";"Piney";"241000223";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";88;477;0,680786618308359
"242";"10159";"Fralignes";"200069003";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";3;477;0,680786618308359
"242";"10008";"Argançon";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";8;477;0,680786618308359
"242";"10374";"Spoy";"241000405";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";4;477;0,680786618308359
"242";"10135";"Éclance";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";0;477;0,680786618308359
"242";"10242";"Meurville";"241000405";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";0;477;0,680786618308359
"242";"10093";"Chaumesnil";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";0;477;0,680786618308359
"242";"10215";"Magny-Fouchard";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";5;477;0,680786618308359
"242";"10384";"Trannes";"200066892";"10";"44";6,54946404947067;5,13508875648344;8,35340563123663;"maille";6;477;0,680786618308359
"243";"76451";"Mont-Saint-Aignan";"200023414";"76";"28";11,9368679700176;9,5786481508912;14,8756708346548;"commune";283;1001;0,855863264382911
"243";"76377";"Isneauville";"200023414";"76";"28";10,6847483192248;8,57470108905713;13,3140322280005;"commune";152;1001;0,855863264382911
"243";"76367";"Houppeville";"200023414";"76";"28";10,7349648700332;8,61647222697845;13,3743216162212;"maille";76;1001;0,855863264382911
"243";"76273";"Fontaine-sous-Préaux";"200023414";"76";"28";10,7349648700332;8,61647222697845;13,3743216162212;"maille";12;1001;0,855863264382911
"243";"76108";"Bois-Guillaume";"200023414";"76";"28";11,8959139682948;9,55259265772039;14,8140692492211;"commune";478;1001;0,855863264382911
"244";"22020";"Broons";"200068989";"22";"53";6,85837224682534;5,57001055958529;8,44473621240786;"commune";108;725;0,746231612091121
"244";"22369";"Trémeur";"200069391";"22";"53";6,92613126922132;5,64723856288898;8,49464633453425;"maille";42;725;0,746231612091121
"244";"22305";"Saint-Jouan-de-l'Isle";"200068989";"22";"53";6,92613126922132;5,64723856288898;8,49464633453425;"maille";30;725;0,746231612091121
"244";"22069";"Guenroc";"200068989";"22";"53";6,92613126922132;5,64723856288898;8,49464633453425;"maille";2;725;0,746231612091121
"244";"35297";"Saint-Méen-le-Grand";"200038990";"35";"53";7,6764445728676;6,25479817022389;9,42121546956313;"commune";241;725;0,746231612091121
"244";"35302";"Saint-Onen-la-Chapelle";"200038990";"35";"53";6,92613126922132;5,64723856288898;8,49464633453425;"maille";37;725;0,746231612091121
"244";"22391";"Yvignac-la-Tour";"200068989";"22";"53";6,92613126922132;5,64723856288898;8,49464633453425;"maille";36;725;0,746231612091121
"244";"22021";"Brusvily";"200068989";"22";"53";6,92613126922132;5,64723856288898;8,49464633453425;"maille";30;725;0,746231612091121
"244";"22133";"Loscouët-sur-Meu";"200067460";"22";"53";6,92613126922132;5,64723856288898;8,49464633453425;"maille";13;725;0,746231612091121
"244";"35234";"Quédillac";"200038990";"35";"53";6,92613126922132;5,64723856288898;8,49464633453425;"maille";35;725;0,746231612091121
"244";"22032";"Caulnes";"200068989";"22";"53";7,36398696050699;5,99176796007011;9,05046796135986;"commune";136;725;0,746231612091121
"244";"22036";"La Chapelle-Blanche";"200068989";"22";"53";6,92613126922132;5,64723856288898;8,49464633453425;"maille";2;725;0,746231612091121
"244";"22071";"Guitté";"200068989";"22";"53";6,92613126922132;5,64723856288898;8,49464633453425;"maille";13;725;0,746231612091121
"245";"31254";"Labège";"243100633";"31";"76";11,5872319606182;9,31093490490823;14,4200282657325;"maille";73;897;0,795050167625396
"245";"31035";"Auzeville-Tolosane";"243100633";"31";"76";11,5872319606182;9,31093490490823;14,4200282657325;"maille";84;897;0,795050167625396
"245";"31506";"Saint-Orens-de-Gameville";"243100518";"31";"76";11,3471188926992;9,11931335214257;14,1191668926257;"commune";708;897;0,795050167625396
"245";"31284";"Lauzerville";"243100633";"31";"76";11,5872319606182;9,31093490490823;14,4200282657325;"maille";14;897;0,795050167625396
"245";"31003";"Aigrefeuille";"243100518";"31";"76";11,5872319606182;9,31093490490823;14,4200282657325;"maille";18;897;0,795050167625396
"246";"21616";"Tailly";"200006682";"21";"27";9,0257341719852;7,25844901610631;11,2233174280862;"maille";2;632;0,732554059648648
"246";"21185";"Combertault";"200006682";"21";"27";9,0257341719852;7,25844901610631;11,2233174280862;"maille";4;632;0,732554059648648
"246";"21423";"Montagny-lès-Beaune";"200006682";"21";"27";9,0257341719852;7,25844901610631;11,2233174280862;"maille";21;632;0,732554059648648
"246";"21405";"Merceuil";"200006682";"21";"27";9,0257341719852;7,25844901610631;11,2233174280862;"maille";19;632;0,732554059648648
"246";"21534";"Ruffey-lès-Beaune";"200006682";"21";"27";9,0257341719852;7,25844901610631;11,2233174280862;"maille";3;632;0,732554059648648
"246";"21054";"Beaune";"200006682";"21";"27";9,67607244360623;7,78431794242191;12,0275634456917;"commune";410;632;0,732554059648648
"246";"21558";"Sainte-Marie-la-Blanche";"200006682";"21";"27";9,0257341719852;7,25844901610631;11,2233174280862;"maille";22;632;0,732554059648648
"246";"21347";"Levernois";"200006682";"21";"27";9,0257341719852;7,25844901610631;11,2233174280862;"maille";6;632;0,732554059648648
"246";"21086";"Bligny-lès-Beaune";"200006682";"21";"27";9,0257341719852;7,25844901610631;11,2233174280862;"maille";84;632;0,732554059648648
"246";"71443";"Saint-Loup-Géanges";"247100589";"71";"27";9,0257341719852;7,25844901610631;11,2233174280862;"maille";40;632;0,732554059648648
"246";"21190";"Corcelles-les-Arts";"200006682";"21";"27";9,0257341719852;7,25844901610631;11,2233174280862;"maille";7;632;0,732554059648648
"246";"21236";"Ébaty";"200006682";"21";"27";9,0257341719852;7,25844901610631;11,2233174280862;"maille";3;632;0,732554059648648
"246";"21411";"Meursanges";"200006682";"21";"27";9,0257341719852;7,25844901610631;11,2233174280862;"maille";7;632;0,732554059648648
"246";"21193";"Corgengoux";"200006682";"21";"27";9,0257341719852;7,25844901610631;11,2233174280862;"maille";4;632;0,732554059648648
"247";"54064";"Bertrambois";"200069433";"54";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";3;490;0,693094387109923
"247";"67165";"Grandfontaine";"246700306";"67";"44";9,43295764960329;6,91951909383804;12,859374880322;"EPCI";2;490;0,693094387109923
"247";"88193";"Gemaingoutte";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";0;490;0,693094387109923
"247";"88526";"Wisembach";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";12;490;0,693094387109923
"247";"88275";"Lubine";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";0;490;0,693094387109923
"247";"88503";"Vexaincourt";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";2;490;0,693094387109923
"247";"88032";"Ban-de-Laveline";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";10;490;0,693094387109923
"247";"88361";"Provenchères-et-Colroy";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";11;490;0,693094387109923
"247";"88341";"Pair-et-Grandrupt";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";5;490;0,693094387109923
"247";"67076";"Colroy-la-Roche";"246700306";"67";"44";9,43295764960329;6,91951909383804;12,859374880322;"EPCI";4;490;0,693094387109923
"247";"88276";"Lusse";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";4;490;0,693094387109923
"247";"68294";"Sainte-Croix-aux-Mines";"246800395";"68";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";17;490;0,693094387109923
"247";"88362";"Le Puid";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";1;490;0,693094387109923
"247";"88445";"Saulcy-sur-Meurthe";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";25;490;0,693094387109923
"247";"68285";"Rorschwihr";"246800577";"68";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";4;490;0,693094387109923
"247";"67020";"Barembach";"246700306";"67";"44";9,43295764960329;6,91951909383804;12,859374880322;"EPCI";6;490;0,693094387109923
"247";"88268";"Lesseux";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";3;490;0,693094387109923
"247";"68185";"Lièpvre";"246800395";"68";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";11;490;0,693094387109923
"247";"67436";"Saulxures";"246700306";"67";"44";9,43295764960329;6,91951909383804;12,859374880322;"EPCI";1;490;0,693094387109923
"247";"88054";"Bertrimoutier";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";3;490;0,693094387109923
"247";"67505";"La Vancelle";"246700967";"67";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";5;490;0,693094387109923
"247";"68298";"Sainte-Marie-aux-Mines";"246800395";"68";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";25;490;0,693094387109923
"247";"67314";"Natzwiller";"246700306";"67";"44";9,43295764960329;6,91951909383804;12,859374880322;"EPCI";2;490;0,693094387109923
"247";"67255";"Lalaye";"246700777";"67";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";1;490;0,693094387109923
"247";"67377";"Plaine";"246700306";"67";"44";9,43295764960329;6,91951909383804;12,859374880322;"EPCI";15;490;0,693094387109923
"247";"68383";"Zellenberg";"246800577";"68";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";6;490;0,693094387109923
"247";"88159";"Entre-deux-Eaux";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";3;490;0,693094387109923
"247";"88053";"Belval";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";2;490;0,693094387109923
"247";"68147";"Hunawihr";"246800577";"68";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";14;490;0,693094387109923
"247";"67420";"Russ";"246700306";"67";"44";9,43295764960329;6,91951909383804;12,859374880322;"EPCI";5;490;0,693094387109923
"247";"88373";"Raon-sur-Plaine";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";1;490;0,693094387109923
"247";"68280";"Rodern";"246800577";"68";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";10;490;0,693094387109923
"247";"88326";"Neuvillers-sur-Fave";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";2;490;0,693094387109923
"247";"67143";"Fouchy";"246700777";"67";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";7;490;0,693094387109923
"247";"54129";"Cirey-sur-Vezouze";"200069433";"54";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";38;490;0,693094387109923
"247";"67421";"Saales";"246700306";"67";"44";9,43295764960329;6,91951909383804;12,859374880322;"EPCI";5;490;0,693094387109923
"247";"88320";"Nayemont-les-Fosses";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";15;490;0,693094387109923
"247";"67477";"Steige";"246700777";"67";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";4;490;0,693094387109923
"247";"68269";"Ribeauvillé";"246800577";"68";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";39;490;0,693094387109923
"247";"67059";"Bourg-Bruche";"246700306";"67";"44";9,43295764960329;6,91951909383804;12,859374880322;"EPCI";2;490;0,693094387109923
"247";"67066";"La Broque";"246700306";"67";"44";9,43295764960329;6,91951909383804;12,859374880322;"EPCI";31;490;0,693094387109923
"247";"88424";"Sainte-Marguerite";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";42;490;0,693094387109923
"247";"67499";"Urbeis";"246700777";"67";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";6;490;0,693094387109923
"247";"67414";"Rothau";"246700306";"67";"44";9,43295764960329;6,91951909383804;12,859374880322;"EPCI";16;490;0,693094387109923
"247";"54540";"Val-et-Châtillon";"200069433";"54";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";15;490;0,693094387109923
"247";"88375";"Raves";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";7;490;0,693094387109923
"247";"57233";"Fraquelfing";"200068146";"57";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";1;490;0,693094387109923
"247";"67424";"Saint-Blaise-la-Roche";"246700306";"67";"44";9,43295764960329;6,91951909383804;12,859374880322;"EPCI";2;490;0,693094387109923
"247";"67317";"Neubois";"246700777";"67";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";5;490;0,693094387109923
"247";"67448";"Schirmeck";"246700306";"67";"44";9,43295764960329;6,91951909383804;12,859374880322;"EPCI";22;490;0,693094387109923
"247";"68283";"Rombach-le-Franc";"246800395";"68";"44";9,06839360813644;6,65751543514607;12,3523202361581;"maille";4;490;0,693094387109923
"247";"88093";"Châtas";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";1;490;0,693094387109923
"247";"88436";"Saint-Stail";"200071066";"88";"44";9,15601814591642;6,68223570579725;12,5456017984551;"EPCI";1;490;0,693094387109923
"247";"67543";"Wisches";"246700306";"67";"44";9,43295764960329;6,91951909383804;12,859374880322;"EPCI";12;490;0,693094387109923
"248";"32371";"Saint-Créac";"200034726";"32";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";0;500;0,594360792223279
"248";"82020";"Bouillac";"200066652";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";11;500;0,594360792223279
"248";"82163";"Saint-Jean-du-Bouzet";"248200065";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";0;500;0,594360792223279
"248";"32248";"Mauroux";"200034726";"32";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";0;500;0,594360792223279
"248";"82003";"Angeville";"200066322";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";8;500;0,594360792223279
"248";"32158";"L'Isle-Bouzon";"200034726";"32";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";12;500;0,594360792223279
"248";"82009";"Balignac";"248200065";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";0;500;0,594360792223279
"248";"32320";"Plieux";"243200391";"32";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";2;500;0,594360792223279
"248";"32023";"Avezan";"200034726";"32";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";3;500;0,594360792223279
"248";"82074";"Gramont";"248200065";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";0;500;0,594360792223279
"248";"32139";"Gaudonville";"200034726";"32";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";2;500;0,594360792223279
"248";"32452";"Tournecoupe";"200034726";"32";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";16;500;0,594360792223279
"248";"32084";"Castéron";"200034726";"32";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";0;500;0,594360792223279
"248";"82143";"Poupas";"248200065";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";2;500;0,594360792223279
"248";"82097";"Lavit";"248200065";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";70;500;0,594360792223279
"248";"82053";"Escazeaux";"248200065";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";8;500;0,594360792223279
"248";"82156";"Saint-Arroumex";"200066322";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";0;500;0,594360792223279
"248";"82068";"Gimat";"248200065";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";2;500;0,594360792223279
"248";"82091";"Lamothe-Cumont";"248200065";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";5;500;0,594360792223279
"248";"82107";"Maumusson";"248200065";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";2;500;0,594360792223279
"248";"82031";"Castelmayran";"200066322";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";45;500;0,594360792223279
"248";"82146";"Puygaillard-de-Lomagne";"248200065";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";1;500;0,594360792223279
"248";"82093";"Larrazet";"248200065";"82";"76";6,77011154769586;5,27010165169876;8,69706381345997;"maille";39;500;0,594360792223279
